County,Office,Candidate,Party,District,Votes
Elkhart,Judge of the Superior Court,Teresa L. Cataldo,Republican,"Elkhart County, No. 3",25908
Elkhart,Judge of the Superior Court,Gretchen S. Lund,Republican,"Elkhart County, No. 4",25516
Bartholomew,Prosecuting Attorney,William M. (Bill) Nash,Republican,Bartholomew (9th Circuit),13097
Elkhart,Judge of the Superior Court,Charles Carter Wicks,Republican,"Elkhart County, No. 5",25209
Benton,Prosecuting Attorney,John C. Wright,Republican,Benton (76th Circuit),1863
Blackford,Prosecuting Attorney,Kevin N. Basey,Republican,Blackford (71st Circuit),2128
Boone,Prosecuting Attorney,Todd J. Meyer,Republican,Boone (20th Circuit),11645
Brown,Prosecuting Attorney,James R. Oliver,Democratic,Brown (88th Circuit),2472
Brown,Prosecuting Attorney,Ted Adams,Republican,Brown (88th Circuit),2860
Carroll,Prosecuting Attorney,Robert T. (Rob) Ives,Republican,Carroll (74th Circuit),3180
Cass,Prosecuting Attorney,Mark Kelly Leeman,Democratic,Cass (29th Circuit),3184
Cass,Prosecuting Attorney,Lisa L. Swaim,Republican,Cass (29th Circuit),4803
Clark,Prosecuting Attorney,Robert G. Bottorff II,Democratic,Clark (4th Circuit),12279
Clark,Prosecuting Attorney,Jeremy Mull,Republican,Clark (4th Circuit),17374
Clay,Prosecuting Attorney,Robert Alex Pell,Republican,Clay (13th Circuit),5944
Clinton,Prosecuting Attorney,Anthony J. Sommer,Republican,Clinton (45th Circuit),4956
Crawford,Prosecuting Attorney,Cheryl J. Hillenburg,Democratic,Crawford (77th Circuit),1738
Crawford,Prosecuting Attorney,Nicholas W. Haverstock,Republican,Crawford (77th Circuit),1999
Daviess,Prosecuting Attorney,Dan Murrie,Republican,Daviess (49th Circuit),5369
Dearborn,Prosecuting Attorney,Aaron Negangard,Republican,Dearborn & Ohio(7th Cir.),8624
Decatur,Prosecuting Attorney,Christopher M. Tebbe,Democratic,Decatur (69th Circuit),3019
Decatur,Prosecuting Attorney,Nathan W. Harter IV,Republican,Decatur (69th Circuit),3604
DeKalb,Prosecuting Attorney,ClaraMary Winebrenner,Republican,DeKalb (75th Circuit),5959
Delaware,Prosecuting Attorney,Jeffrey L. Arnold,Republican,Delaware (46th Circuit),16155
Dubois,Prosecuting Attorney,Anthony D. Quinn,Democratic,Dubois (57th Circuit),7298
Elkhart,Prosecuting Attorney,"Curtis T. Hill, Jr.",Republican,Elkhart (34th Circuit),26307
