"election_id","office_id","candidate_id","candidate","party","votes","vote_share","winner"
"FL_2014-08-26_PRI","TC2_11_16",NA,"Stephen Millan","NON",98542,0.654,1
"FL_2014-08-26_PRI","TC2_11_16",NA,"Thomas Cobitz","NON",52069,0.346,0
"FL_2014-08-26_PRI","TC2_11_26",NA,"Christian Carrazana","NON",56975,0.372,0
"FL_2014-08-26_PRI","TC2_11_26",NA,"Rodney Smith","NON",96287,0.628,1
"FL_2014-08-26_PRI","TC2_11_27",NA,"Alberto Milian","NON",90967,0.578,1
"FL_2014-08-26_PRI","TC2_11_27",NA,"Mary Gomez","NON",66287,0.422,0
"FL_2014-08-26_PRI","TC2_11_58",NA,"Martin Zilber","NON",77064,0.508,1
"FL_2014-08-26_PRI","TC2_11_58",NA,"Oscar Rodriguez-Fonts","NON",74748,0.492,0
"FL_2014-08-26_PRI","TC2_11_67",NA,"Fleur Lobree","NON",67656,0.456,0
"FL_2014-08-26_PRI","TC2_11_67",NA,"Mavel Ruiz","NON",80849,0.544,1
"FL_2014-08-26_PRI","TC2_11_70",NA,"Renier Diaz de la Portilla","NON",67059,0.433,0
"FL_2014-08-26_PRI","TC2_11_70",NA,"Veronica Diaz","NON",87730,0.567,1
"FL_2014-08-26_PRI","TC2_12_17",NA,"Art Jackman","NON",37995,0.407,0
"FL_2014-08-26_PRI","TC2_12_17",NA,"Susan Maulucci","NON",55396,0.593,1
"FL_2014-08-26_PRI","TC2_13_19",NA,"Michael Brannigan","NON",39270,0.352,0
"FL_2014-08-26_PRI","TC2_13_19",NA,"Michael Scionti","NON",72155,0.648,1
"FL_2014-08-26_PRI","TC2_13_20",NA,"Karen Stanley","NON",54915,0.488,0
"FL_2014-08-26_PRI","TC2_13_20",NA,"Laura Ward","NON",57521,0.512,1
"FL_2014-08-26_PRI","TC2_13_34",NA,"Constance Daniels","NON",25305,0.226,0
"FL_2014-08-26_PRI","TC2_13_34",NA,"Melissa Polo","NON",32988,0.294,1
"FL_2014-08-26_PRI","TC2_13_34",NA,"Robert Bauman","NON",53768,0.48,1
"FL_2014-08-26_PRI","TC2_13_8",NA,"Barbara Thomas","NON",48944,0.424,1
"FL_2014-08-26_PRI","TC2_13_8",NA,"Carl Hinson","NON",37953,0.329,1
"FL_2014-08-26_PRI","TC2_13_8",NA,"John Dingfelder","NON",28579,0.247,0
"FL_2014-08-26_PRI","TC2_14_10",NA,"Gerard Virga","NON",7901,0.176,0
"FL_2014-08-26_PRI","TC2_14_10",NA,"Jim Fensom","NON",22994,0.514,1
"FL_2014-08-26_PRI","TC2_14_10",NA,"Shalene Grover","NON",13875,0.31,0
"FL_2014-08-26_PRI","TC2_15_14",NA,"Diana Lewis","NON",46284,0.456,0
"FL_2014-08-26_PRI","TC2_15_14",NA,"Jessica Ticktin","NON",55260,0.544,1
"FL_2014-08-26_PRI","TC2_15_30",NA,"Jaimie Goodman","NON",54703,0.549,1
"FL_2014-08-26_PRI","TC2_15_30",NA,"Maxine Cheesman","NON",16692,0.168,0
"FL_2014-08-26_PRI","TC2_15_30",NA,"Peggy Rowe-Linn","NON",28177,0.283,0
"FL_2014-08-26_PRI","TC2_16_1",NA,"Donald Barrett","NON",4612,0.361,0
"FL_2014-08-26_PRI","TC2_16_1",NA,"Mark Jones","NON",8179,0.639,1
"FL_2014-08-26_PRI","TC2_16_4",NA,"Bonnie Helms","NON",5938,0.463,1
"FL_2014-08-26_PRI","TC2_16_4",NA,"Jack Bridges","NON",3932,0.307,1
"FL_2014-08-26_PRI","TC2_16_4",NA,"Tegan Slaton","NON",2950,0.23,0
"FL_2014-08-26_PRI","TC2_17_16",NA,"Andrea Gundersen","NON",21404,0.214,0
"FL_2014-08-26_PRI","TC2_17_16",NA,"Dennis Bailey","NON",27412,0.274,1
"FL_2014-08-26_PRI","TC2_17_16",NA,"Rhoda Sokoloff","NON",29127,0.291,1
"FL_2014-08-26_PRI","TC2_17_16",NA,"Russell Thompson","NON",21992,0.22,0
"FL_2014-08-26_PRI","TC2_17_17",NA,"Julie Harris","NON",44490,0.448,0
"FL_2014-08-26_PRI","TC2_17_17",NA,"Stacey Schulman","NON",54792,0.552,1
"FL_2014-08-26_PRI","TC2_17_27",NA,"John Contini","NON",50362,0.515,1
"FL_2014-08-26_PRI","TC2_17_27",NA,"Steven Feren","NON",47523,0.485,0
"FL_2014-08-26_PRI","TC2_17_8",NA,"Frantz McLawrence","NON",44052,0.437,0
"FL_2014-08-26_PRI","TC2_17_8",NA,"Lynn Rosenthal","NON",56706,0.563,1
"FL_2014-08-26_PRI","TC2_18_13",NA,"Christina Sanchez","NON",35754,0.312,1
"FL_2014-08-26_PRI","TC2_18_13",NA,"George Paulk","NON",55198,0.481,1
"FL_2014-08-26_PRI","TC2_18_13",NA,"Samuel Bookhardt","NON",23772,0.207,0
"FL_2014-08-26_PRI","TC2_18_14",NA,"Brooke Goldfarb","NON",43578,0.379,0
"FL_2014-08-26_PRI","TC2_18_14",NA,"Robin Lemonidis","NON",71490,0.621,1
"FL_2014-08-26_PRI","TC2_18_19",NA,"Donna Goerner","NON",25764,0.228,0
"FL_2014-08-26_PRI","TC2_18_19",NA,"Mitch Krause","NON",39547,0.351,1
"FL_2014-08-26_PRI","TC2_18_19",NA,"Susan Stacy","NON",47468,0.421,1
"FL_2014-08-26_PRI","TC2_18_23",NA,"John Moser","NON",49752,0.444,1
"FL_2014-08-26_PRI","TC2_18_23",NA,"Maurice Arcadier","NON",21315,0.19,0
"FL_2014-08-26_PRI","TC2_18_23",NA,"Nancy Maloney","NON",40886,0.365,1
"FL_2014-08-26_PRI","TC2_19_4",NA,"Michael Heisey","NON",36817,0.536,1
"FL_2014-08-26_PRI","TC2_19_4",NA,"Steven Ziskinder","NON",31843,0.464,0
"FL_2014-08-26_PRI","TC2_20_16",NA,"Amy Hawthorne","NON",87842,0.7,1
"FL_2014-08-26_PRI","TC2_20_16",NA,"Steven Leskovich","NON",37623,0.3,0
"FL_2014-08-26_PRI","TC2_20_3",NA,"Mary Evans","NON",69910,0.556,1
"FL_2014-08-26_PRI","TC2_20_3",NA,"Robert Branning","NON",55789,0.444,0
"FL_2014-08-26_PRI","TC2_4_27",NA,"Anthony Penoso","NON",28971,0.25,0
"FL_2014-08-26_PRI","TC2_4_27",NA,"Michael Sharrit","NON",87067,0.75,1
"FL_2014-08-26_PRI","TC2_5_3",NA,"Bo Samargya","NON",19270,0.164,0
"FL_2014-08-26_PRI","TC2_5_3",NA,"Denise Dymond Lyn","NON",25041,0.213,1
"FL_2014-08-26_PRI","TC2_5_3",NA,"Mary Hatcher","NON",54605,0.465,1
"FL_2014-08-26_PRI","TC2_5_3",NA,"Sandy Kautz","NON",18441,0.157,0
"FL_2014-08-26_PRI","TC2_6_1",NA,"Laura Snell","NON",52835,0.316,0
"FL_2014-08-26_PRI","TC2_6_1",NA,"Susan St. John","NON",114572,0.684,1
"FL_2014-08-26_PRI","TC2_6_16",NA,"Brian Battaglia","NON",80405,0.464,0
"FL_2014-08-26_PRI","TC2_6_16",NA,"Kimberly 'Kim' Sharpe","NON",92711,0.536,1
"FL_2014-08-26_PRI","TC2_6_2",NA,"Alan Rosenthal","NON",29245,0.173,0
"FL_2014-08-26_PRI","TC2_6_2",NA,"Alicia Polk","NON",88609,0.523,1
"FL_2014-08-26_PRI","TC2_6_2",NA,"Ken Lark","NON",51628,0.305,0
"FL_2014-08-26_PRI","TC2_6_21",NA,"Amanda Colon","NON",75910,0.455,0
"FL_2014-08-26_PRI","TC2_6_21",NA,"Phil Matthey","NON",91081,0.545,1
"FL_2014-08-26_PRI","TC2_6_35",NA,"Bruce Boyer","NON",114873,0.698,1
"FL_2014-08-26_PRI","TC2_6_35",NA,"Jon Newlon","NON",49615,0.302,0
"FL_2014-08-26_PRI","TC2_7_18",NA,"Karen Foxman","NON",69703,0.638,1
"FL_2014-08-26_PRI","TC2_7_18",NA,"Steve Sands","NON",39578,0.362,0
"FL_2014-08-26_PRI","TC2_7_20",NA,"Adam Warren","NON",30854,0.287,1
"FL_2014-08-26_PRI","TC2_7_20",NA,"Kathy Weston","NON",48783,0.453,1
"FL_2014-08-26_PRI","TC2_7_20",NA,"Steven DeLaroche","NON",27973,0.26,0
"FL_2014-08-26_PRI","TC2_7_23",NA,"Kellie Killebrew","NON",55209,0.531,1
"FL_2014-08-26_PRI","TC2_7_23",NA,"Thomas Portuallo","NON",48729,0.469,0
"FL_2014-08-26_PRI","TC2_8_11",NA,"William Davis","NON",34371,0.81,1
"FL_2014-08-26_PRI","TC2_8_11",NA,"William Falik","NON",8060,0.19,0
"FL_2014-08-26_PRI","TC2_9_10",NA,"Kim Shepard","NON",70997,0.599,1
"FL_2014-08-26_PRI","TC2_9_10",NA,"Norberto Katz","NON",47469,0.401,0
"FL_2014-08-26_PRI","TC2_9_12",NA,"Frank George","NON",38714,0.333,0
"FL_2014-08-26_PRI","TC2_9_12",NA,"Margaret Schreiber","NON",77588,0.667,1
"FL_2014-08-26_PRI","TC2_9_18",NA,"Elaine Barbour","NON",80403,0.692,1
"FL_2014-08-26_PRI","TC2_9_18",NA,"Harold Bacchus","NON",19979,0.172,0
"FL_2014-08-26_PRI","TC2_9_18",NA,"James Hetz","NON",15799,0.136,0
"FL_2014-08-26_PRI","TC2_9_30",NA,"Kevin Weiss","NON",90611,0.795,1
"FL_2014-08-26_PRI","TC2_9_30",NA,"Orley Burey","NON",23299,0.205,0
"FL_2014-08-26_PRI","TC2_9_32",NA,"Diana Tennis","NON",60698,0.512,1
"FL_2014-08-26_PRI","TC2_9_32",NA,"Patricia Strowbridge","NON",57784,0.488,0
"FL_2014-08-26_PRI","TC2_9_33",NA,"Heather Rodriguez","NON",72251,0.619,1
"FL_2014-08-26_PRI","TC2_9_33",NA,"Roger Scott","NON",44390,0.381,0
"FL_2014-08-26_PRI","TC2_9_35",NA,"Bradford Fisher","NON",35085,0.302,0
"FL_2014-08-26_PRI","TC2_9_35",NA,"Janet Thorpe","NON",80901,0.698,1
"FL_2014-08-26_PRI","TC2_9_37",NA,"Gino Feliciani","NON",39989,0.351,0
"FL_2014-08-26_PRI","TC2_9_37",NA,"Scott Polodna","NON",74060,0.649,1
"FL_2014-08-26_PRI-D","AG_FL_000",NA,"George Sheldon","DEM",457811,0.607,1
"FL_2014-08-26_PRI-D","AG_FL_000",NA,"Perry Thurston","DEM",296907,0.393,0
"FL_2016-11-08_GEN","PD_10_000",NA,"Flora Stewart","DEM",131419,0.42,0
"FL_2016-11-08_GEN","PD_10_000",NA,"Rex Dimmig","REP",181277,0.58,1
"FL_2016-11-08_GEN","PD_16_000",NA,"Robert Lockwood","REP",22382,0.554,1
"FL_2016-11-08_GEN","PD_16_000",NA,"Trish Gibson","DEM",18054,0.446,0
"FL_2016-11-08_GEN","PD_4_000",NA,"Charlie Cofer","REP",438475,0.999,1
"FL_2016-11-08_GEN","PD_4_000",NA,"Roland Falcon","Write-In",484,0.001,0
"FL_2016-11-08_GEN","SA_13_000",NA,"Andrew Warren","DEM",288883,0.504,1
"FL_2016-11-08_GEN","SA_13_000",NA,"Mark Ober","REP",283843,0.496,0
"FL_2016-11-08_GEN","SA_16_000",NA,"Catherine Vogel","DEM",19193,0.467,0
"FL_2016-11-08_GEN","SA_16_000",NA,"Dennis Ward","REP",20542,0.5,1
"FL_2016-11-08_GEN","SA_16_000",NA,"Shad Neiss","LIB",1333,0.032,0
"FL_2016-11-08_GEN","SA_2_000",NA,"Jack Campbell","DEM",105872,0.531,1
"FL_2016-11-08_GEN","SA_2_000",NA,"Pete Williams","REP",93394,0.469,0
"FL_2016-11-08_GEN","SA_9_000",NA,"Aramis Ayala","DEM",502461,0.997,1
"FL_2016-11-08_GEN","SA_9_000",NA,"William Vose","Write-In",1356,0.003,0
"FL_2016-11-08_GEN","TC2_11_34",NA,"Luis Perez-Medina","NON",375847,0.488,0
"FL_2016-11-08_GEN","TC2_11_34",NA,"Mark Blumstein","NON",393824,0.512,1
"FL_2016-11-08_GEN","TC2_11_52",NA,"Carol Breece","NON",372876,0.497,0
"FL_2016-11-08_GEN","TC2_11_52",NA,"Oscar Rodriguez-Fonts","NON",376846,0.503,1
"FL_2016-11-08_GEN","TC2_13_24",NA,"Gary Dolgin","NON",191926,0.397,0
"FL_2016-11-08_GEN","TC2_13_24",NA,"Melissa Polo","NON",291291,0.603,1
"FL_2016-11-08_GEN","TC2_15_4",NA,"'Lou' Delgado","NON",258284,0.539,1
"FL_2016-11-08_GEN","TC2_15_4",NA,"Gregory Tendrich","NON",221298,0.461,0
"FL_2016-11-08_GEN","TC2_17_15",NA,"Abbe Rifkin","NON",235017,0.395,0
"FL_2016-11-08_GEN","TC2_17_15",NA,"Barbara Duffy","NON",360390,0.605,1
"FL_2016-11-08_GEN","TC2_17_9",NA,"Andrea Gundersen","NON",337708,0.566,1
"FL_2016-11-08_GEN","TC2_17_9",NA,"Lea Krauss","NON",258938,0.434,0
"FL_2016-11-08_GEN","TC2_18_9",NA,"Christina Sanchez","NON",241344,0.549,1
"FL_2016-11-08_GEN","TC2_18_9",NA,"Steve Henderson","NON",198077,0.451,0
"FL_2016-11-08_GEN","TC2_19_6",NA,"Michael McNicholas","NON",137170,0.567,1
"FL_2016-11-08_GEN","TC2_19_6",NA,"Robert Meadows","NON",104573,0.433,0
"FL_2016-11-08_GEN","TC2_9_4",NA,"Joseph Davis","NON",211767,0.412,0
"FL_2016-11-08_GEN","TC2_9_4",NA,"Luis Calderon","NON",301800,0.588,1
"FL_2016-11-08_GEN","SC_1_000",NA,"Charles Canady","NON",5300748,0.68,1
"FL_2016-11-08_GEN","SC_2_000",NA,"Jorge Labarga","NON",5089805,0.66,1
"FL_2016-11-08_GEN","SC_3_000",NA,"Ricky Polston","NON",5193244,0.678,1
"FL_2016-11-08_GEN","TC1_1_1",NA,"Ross Bilbrey","NON",840761,0.633,1
"FL_2016-11-08_GEN","TC1_1_2",NA,"Susan Kelsey","NON",862675,0.649,1
"FL_2016-11-08_GEN","TC1_1_3",NA,"Lori Rowe","NON",842410,0.635,1
"FL_2016-11-08_GEN","TC1_1_4",NA,"Kent Wetherell","NON",822010,0.622,1
"FL_2016-11-08_GEN","TC1_1_5",NA,"Bo Winokur","NON",810994,0.615,1
"FL_2016-11-08_GEN","TC1_1_6",NA,"Jim Wolf","NON",823945,0.625,1
"FL_2016-11-08_GEN","TC1_2_000",NA,"Douglas Wallace","NON",1491611,0.699,1
"FL_2016-11-08_GEN","TC1_2_1",NA,"John Badalamenti","NON",1513845,0.693,1
"FL_2016-11-08_GEN","TC1_2_2",NA,"Marva Crenshaw","NON",1495780,0.688,1
"FL_2016-11-08_GEN","TC1_2_3",NA,"Patricia Kelly","NON",1571477,0.722,1
"FL_2016-11-08_GEN","TC1_2_4",NA,"Nelly Khouzam","NON",1453085,0.674,1
"FL_2016-11-08_GEN","TC1_2_5",NA,"Matt Lucas","NON",1521721,0.708,1
"FL_2016-11-08_GEN","TC1_2_6",NA,"Robert Morris","NON",1487708,0.694,1
"FL_2016-11-08_GEN","TC1_2_7",NA,"Stevan Northcutt","NON",1443429,0.675,1
"FL_2016-11-08_GEN","TC1_2_8",NA,"Samuel Salario","NON",1493169,0.698,1
"FL_2016-11-08_GEN","TC1_2_9",NA,"Craig Villanti","NON",1490330,0.697,1
"FL_2016-11-08_GEN","TC1_3_1",NA,"Edwin Scales","NON",583604,0.718,1
"FL_2016-11-08_GEN","TC1_3_2",NA,"Linda Wells","NON",613970,0.747,1
"FL_2016-11-08_GEN","TC1_4_1",NA,"Cory Ciklin","NON",1013976,0.738,1
"FL_2016-11-08_GEN","TC1_4_2",NA,"Dorian Damoorgian","NON",988435,0.727,1
"FL_2016-11-08_GEN","TC1_4_3",NA,"Jonathan Gerber","NON",1017349,0.747,1
"FL_2016-11-08_GEN","TC1_4_4",NA,"Robert Gross","NON",988009,0.727,1
"FL_2016-11-08_GEN","TC1_4_5",NA,"Spencer Levine","NON",982336,0.73,1
"FL_2016-11-08_GEN","TC1_4_6",NA,"Melanie May","NON",1025405,0.761,1
"FL_2016-11-08_GEN","TC1_5_1",NA,"Jay Cohen","NON",1279980,0.679,1
"FL_2016-11-08_GEN","TC1_5_2",NA,"James Edwards","NON",1301612,0.694,1
"FL_2016-11-08_GEN","TC1_5_3",NA,"Brian Lambert","NON",1289324,0.688,1
"FL_2016-11-08_GEN","TC1_5_4",NA,"Vincent Torpy","NON",1277418,0.683,1
"FL_2016-08-30_PRI","TC2_11_34",NA,"Denise Martinez-Scanziani","NON",51573,0.231,0
"FL_2016-08-30_PRI","TC2_11_34",NA,"Luis Perez-Medina","NON",54771,0.245,1
"FL_2016-08-30_PRI","TC2_11_34",NA,"Mark Blumstein","NON",64106,0.287,1
"FL_2016-08-30_PRI","TC2_11_34",NA,"Renee Gordon","NON",53034,0.237,0
"FL_2016-08-30_PRI","TC2_11_52",NA,"Carol Breece","NON",86381,0.398,1
"FL_2016-08-30_PRI","TC2_11_52",NA,"Oscar Rodriguez-Fonts","NON",74672,0.344,1
"FL_2016-08-30_PRI","TC2_11_52",NA,"Rosy Aponte","NON",55873,0.258,0
"FL_2016-08-30_PRI","TC2_11_66",NA,"Robert Luck","NON",114959,0.535,1
"FL_2016-08-30_PRI","TC2_11_66",NA,"Yolly Roberson","NON",99768,0.465,0
"FL_2016-08-30_PRI","TC2_11_74",NA,"Elena Ortega-Tauler","NON",95004,0.445,0
"FL_2016-08-30_PRI","TC2_11_74",NA,"George 'Jorge' Sarduy","NON",118443,0.555,1
"FL_2016-08-30_PRI","TC2_11_9",NA,"Jason Bloch","NON",110249,0.48,0
"FL_2016-08-30_PRI","TC2_11_9",NA,"Marcia Del Rey","NON",119277,0.52,1
"FL_2016-08-30_PRI","TC2_13_24",NA,"Gary Dolgin","NON",47453,0.345,1
"FL_2016-08-30_PRI","TC2_13_24",NA,"Isabel Boza Sevelin","NON",20612,0.15,0
"FL_2016-08-30_PRI","TC2_13_24",NA,"Lanell Williams-Yulee","NON",12595,0.092,0
"FL_2016-08-30_PRI","TC2_13_24",NA,"Melissa Polo","NON",56769,0.413,1
"FL_2016-08-30_PRI","TC2_13_3",NA,"Carl Hinson","NON",88953,0.641,1
"FL_2016-08-30_PRI","TC2_13_3",NA,"Robin Fuson","NON",49906,0.359,0
"FL_2016-08-30_PRI","TC2_15_1",NA,"Dina Keever","NON",102519,0.714,1
"FL_2016-08-30_PRI","TC2_15_1",NA,"Robert Ostrov","NON",41010,0.286,0
"FL_2016-08-30_PRI","TC2_15_4",NA,"'Lou' Delgado","NON",48246,0.34,1
"FL_2016-08-30_PRI","TC2_15_4",NA,"Gregory Tendrich","NON",69120,0.487,1
"FL_2016-08-30_PRI","TC2_15_4",NA,"Jeremy Zubkoff","NON",24612,0.173,0
"FL_2016-08-30_PRI","TC2_17_15",NA,"Abbe Rifkin","NON",37363,0.237,1
"FL_2016-08-30_PRI","TC2_17_15",NA,"Barbara Duffy","NON",46094,0.292,1
"FL_2016-08-30_PRI","TC2_17_15",NA,"Brian Greenwald","NON",16339,0.104,0
"FL_2016-08-30_PRI","TC2_17_15",NA,"Haccord Curry,","NON",30371,0.193,0
"FL_2016-08-30_PRI","TC2_17_15",NA,"Matthew Destry","NON",27557,0.175,0
"FL_2016-08-30_PRI","TC2_17_23",NA,"Barbara McCarthy","NON",94376,0.598,1
"FL_2016-08-30_PRI","TC2_17_23",NA,"David Salomon","NON",63344,0.402,0
"FL_2016-08-30_PRI","TC2_17_24",NA,"Doreen Inkeles","NON",65709,0.422,0
"FL_2016-08-30_PRI","TC2_17_24",NA,"Michael Lynch","NON",90102,0.578,1
"FL_2016-08-30_PRI","TC2_17_9",NA,"Andrea Gundersen","NON",50995,0.323,1
"FL_2016-08-30_PRI","TC2_17_9",NA,"Lea Krauss","NON",59476,0.376,1
"FL_2016-08-30_PRI","TC2_17_9",NA,"Maxine Streeter","NON",47542,0.301,0
"FL_2016-08-30_PRI","TC2_18_9",NA,"Bob Moletteire","NON",30742,0.213,0
"FL_2016-08-30_PRI","TC2_18_9",NA,"Christina Sanchez","NON",65576,0.455,1
"FL_2016-08-30_PRI","TC2_18_9",NA,"Steve Henderson","NON",47793,0.332,1
"FL_2016-08-30_PRI","TC2_19_1",NA,"Beth Allen","NON",40627,0.389,0
"FL_2016-08-30_PRI","TC2_19_1",NA,"James McCann","NON",63914,0.611,1
"FL_2016-08-30_PRI","TC2_19_6",NA,"Kiernan Moylan","NON",21962,0.215,0
"FL_2016-08-30_PRI","TC2_19_6",NA,"Leonard Villafranco","NON",15186,0.148,0
"FL_2016-08-30_PRI","TC2_19_6",NA,"Michael McNicholas","NON",32378,0.316,1
"FL_2016-08-30_PRI","TC2_19_6",NA,"Robert Meadows","NON",32828,0.321,1
"FL_2016-08-30_PRI","TC2_3_1",NA,"Paul Bryan","NON",20858,0.555,1
"FL_2016-08-30_PRI","TC2_3_1",NA,"T. McRae","NON",16720,0.445,0
"FL_2016-08-30_PRI","TC2_4_25",NA,"Gerald Wilkerson","NON",95910,0.498,0
"FL_2016-08-30_PRI","TC2_4_25",NA,"Mark Hulsey","NON",96663,0.502,1
"FL_2016-08-30_PRI","TC2_4_9",NA,"Bruce Anderson","NON",120606,0.618,1
"FL_2016-08-30_PRI","TC2_4_9",NA,"David Trotti","NON",74553,0.382,0
"FL_2016-08-30_PRI","TC2_7_10",NA,"Malcolm Anthony","NON",52240,0.378,0
"FL_2016-08-30_PRI","TC2_7_10",NA,"Scott DuPont","NON",86100,0.622,1
"FL_2016-08-30_PRI","TC2_7_13",NA,"A. McNeilly","NON",80526,0.558,1
"FL_2016-08-30_PRI","TC2_7_13",NA,"David Hood","NON",63760,0.442,0
"FL_2016-08-30_PRI","TC2_7_17",NA,"Howard McGillin,","NON",75658,0.542,1
"FL_2016-08-30_PRI","TC2_7_17",NA,"Linda Gaustad","NON",63893,0.458,0
"FL_2016-08-30_PRI","TC2_7_4",NA,"Sebrina Slack","NON",52391,0.449,0
"FL_2016-08-30_PRI","TC2_7_4",NA,"Stasia Warren","NON",64293,0.551,1
"FL_2016-08-30_PRI","TC2_9_14",NA,"Dan Traver","NON",78262,0.529,1
"FL_2016-08-30_PRI","TC2_9_14",NA,"Lorraine DeYoung","NON",69790,0.471,0
"FL_2016-08-30_PRI","TC2_9_4",NA,"Joseph Davis","NON",50842,0.349,1
"FL_2016-08-30_PRI","TC2_9_4",NA,"Luis Calderon","NON",70194,0.482,1
"FL_2016-08-30_PRI","TC2_9_4",NA,"Orley Burey","NON",24527,0.168,0
"FL_2016-08-30_PRI-D","PD_15_000",NA,"Carey Haughwout","DEM",73386,0.533,1
"FL_2016-08-30_PRI-D","PD_15_000",NA,"William Abramson","DEM",64288,0.467,0
"FL_2016-08-30_PRI-D","SA_17_000",NA,"Mike Satz","DEM",84781,0.516,1
"FL_2016-08-30_PRI-D","SA_17_000",NA,"Teresa Williams","DEM",79381,0.484,0
"FL_2016-08-30_PRI-D","SA_2_000",NA,"Jack Campbell","DEM",29323,0.515,1
"FL_2016-08-30_PRI-D","SA_2_000",NA,"Sean Desmond","DEM",27616,0.485,0
"FL_2016-08-30_PRI-D","SA_9_000",NA,"Aramis Ayala","DEM",46595,0.569,1
"FL_2016-08-30_PRI-D","SA_9_000",NA,"Jeffrey Ashton","DEM",35255,0.431,0
"FL_2016-08-30_PRI-R","PD_19_000",NA,"Diamond Litty","REP",62658,0.596,1
"FL_2016-08-30_PRI-R","PD_19_000",NA,"Thomas Burns","REP",42502,0.404,0
"FL_2016-08-30_PRI-R","PD_4_000",NA,"Charlie Cofer","REP",93249,0.754,1
"FL_2016-08-30_PRI-R","PD_4_000",NA,"Matthew Shirk","REP",30390,0.246,0
"FL_2016-08-30_PRI-R","SA_14_000",NA,"Glenn Hess","REP",37954,0.581,1
"FL_2016-08-30_PRI-R","SA_14_000",NA,"Greg Wilson","REP",27424,0.419,0
"FL_2016-08-30_PRI-R","SA_4_000",NA,"Angela Corey","REP",34562,0.264,0
"FL_2016-08-30_PRI-R","SA_4_000",NA,"Melissa Nelson","REP",84061,0.641,1
"FL_2016-08-30_PRI-R","SA_4_000",NA,"Wes White","REP",12441,0.095,0
"FL_2018-11-06_GEN","AG_FL_000",NA,"Ashley Moody","REP",4232532,0.521,1
"FL_2018-11-06_GEN","AG_FL_000",NA,"Jeffrey Siskind",NA,145296,0.018,0
"FL_2018-11-06_GEN","AG_FL_000",NA,"Sean Shaw","DEM",3744912,0.461,0
"FL_2018-11-06_GEN","SA_20_000",NA,"Amira Fox","REP",403899,0.998,1
"FL_2018-11-06_GEN","SA_20_000",NA,"Joseph Hoffman","Write-In",844,0.002,0
"FL_2018-11-06_GEN","TC2_10_10",NA,"Keith Merritt","NON",84039,0.353,0
"FL_2018-11-06_GEN","TC2_10_10",NA,"Melissa Gravitt","NON",153760,0.647,1
"FL_2018-11-06_GEN","TC2_11_14",NA,"Renee Gordon","NON",293606,0.468,0
"FL_2018-11-06_GEN","TC2_11_14",NA,"Vivianne del Rio","NON",333289,0.532,1
"FL_2018-11-06_GEN","TC2_13_25",NA,"Jamey Moody","NON",189115,0.443,0
"FL_2018-11-06_GEN","TC2_13_25",NA,"Robin Fuson","NON",237779,0.557,1
"FL_2018-11-06_GEN","TC2_15_13",NA,"Alcolya St. Juste","NON",214742,0.459,0
"FL_2018-11-06_GEN","TC2_15_13",NA,"Scott Kerner","NON",253209,0.541,1
"FL_2018-11-06_GEN","TC2_15_18",NA,"Marybel Coleman","NON",190059,0.41,0
"FL_2018-11-06_GEN","TC2_15_18",NA,"Maxine Cheesman","NON",273103,0.59,1
"FL_2018-11-06_GEN","TC2_15_25",NA,"Michael McAuliffe","NON",194495,0.417,0
"FL_2018-11-06_GEN","TC2_15_25",NA,"Sarah Willis","NON",272008,0.583,1
"FL_2018-11-06_GEN","TC2_17_38",NA,"Jason Allen-Rosner","NON",189873,0.336,0
"FL_2018-11-06_GEN","TC2_17_38",NA,"Stefanie Moon","NON",375813,0.664,1
"FL_2018-11-06_GEN","TC2_17_46",NA,"H. Curry","NON",264982,0.468,0
"FL_2018-11-06_GEN","TC2_17_46",NA,"Maria Markhasin-Weekes","NON",301009,0.532,1
"FL_2018-11-06_GEN","TC2_19_19",NA,"Nirlaine Smartt","NON",95349,0.398,0
"FL_2018-11-06_GEN","TC2_19_19",NA,"Robert Meadows","NON",144430,0.602,1
"FL_2018-11-06_GEN","TC2_2_12",NA,"David Frank","NON",89204,0.542,1
"FL_2018-11-06_GEN","TC2_2_12",NA,"Lisa Barclay Fountain","NON",75458,0.458,0
"FL_2018-11-06_GEN","TC2_6_4",NA,"Dave Ellis","NON",317941,0.594,1
"FL_2018-11-06_GEN","TC2_6_4",NA,"Roxanne Fixsen","NON",216991,0.406,0
"FL_2018-11-06_GEN","TC2_7_15",NA,"Linda Gaustad","NON",213965,0.586,1
"FL_2018-11-06_GEN","TC2_7_15",NA,"Ryan Will","NON",151038,0.414,0
"FL_2018-11-06_GEN","TC2_8_8",NA,"David Robertson","NON",62956,0.438,0
"FL_2018-11-06_GEN","TC2_8_8",NA,"Gloria Walker","NON",80876,0.562,1
"FL_2018-11-06_GEN","TC2_9_41",NA,"Dean Mosley","NON",190602,0.379,0
"FL_2018-11-06_GEN","TC2_9_41",NA,"Laura Shaffer","NON",311855,0.621,1
"FL_2018-11-06_GEN","SC_1_000",NA,"Alan Lawson","NON",5044890,0.714,1
"FL_2018-11-06_GEN","TC1_1_1",NA,"Harvey Jay","NON",787244,0.664,1
"FL_2018-11-06_GEN","TC1_1_2",NA,"Stephanie Ray","NON",813709,0.69,1
"FL_2018-11-06_GEN","TC1_1_3",NA,"Brad Thomas","NON",773502,0.659,1
