"election_id","office_id","district","office_local","office","seat","n_winners","selection_method","retention_method","open_seat","contested","runoff","special"
"FL_1990-09-04_PRI","TC2_13_9","13","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_13_18","13","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_13_21","13","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_13_27","13","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_13_29","13","Circuit Judge","TC2","29",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_13_30","13","Circuit Judge","TC2","30",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_13_31","13","Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_14_4","14","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_14_6","14","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_14_7","14","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_15_16","15","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_15_30","15","Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_15_31","15","Circuit Judge","TC2","31",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_17_4","17","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_17_5","17","Circuit Judge","TC2","5",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_17_14","17","Circuit Judge","TC2","14",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_17_20","17","Circuit Judge","TC2","20",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_17_33","17","Circuit Judge","TC2","33",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_17_37","17","Circuit Judge","TC2","37",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_18_10","18","Circuit Judge","TC2","10",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_18_11","18","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_18_18","18","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_1990-09-04_PRI","TC2_19_11","19","Circuit Judge","TC2","11",2,"NPE",NA,NA,1,1,0
"FL_1990-09-04_PRI","TC2_20_5","20","Circuit Judge","TC2","5",2,"NPE",NA,NA,1,1,0
"FL_1990-10-02_PRI","TC2_11_38","11","Circuit Judge","TC2","38",2,"NPE",NA,NA,1,1,0
"FL_1990-10-02_PRI","TC2_13_14","13","Circuit Judge","TC2","14",2,"NPE",NA,NA,1,1,0
"FL_1990-10-02_PRI","TC2_13_15","13","Circuit Judge","TC2","15",2,"NPE",NA,NA,1,1,0
"FL_1992-11-03_GEN","SA_5_000","5","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","SA_7_000","7","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","SA_8_000","8","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","SA_13_000","13","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","SA_15_000","15","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","SA_19_000","19","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","PD_17_000","17","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","TC2_3_1","3","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","TC2_6_3","6","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","TC2_6_20","6","Circuit Judge","TC2","20",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","TC2_6_23","6","Circuit Judge","TC2","23",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","TC2_6_29","6","Circuit Judge","TC2","29",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","TC2_11_28","11","Circuit Judge","TC2","28",1,"NPE",NA,NA,1,0,0
"FL_1992-11-03_GEN","SC_1_000","1",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","SC_2_000","2",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","SC_3_000","3",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","SC_4_000","4",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_1_6","1",NA,"TC1","6",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_1_4","1",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_1_5","1",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_1_1","1",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_1_2","1",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_1_3","1",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_2_1","2",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_2_2","2",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_3_3","3",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_3_1","3",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_3_2","3",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_4_3","4",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_4_1","4",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_4_2","4",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_5_1","5",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_5_2","5",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_5_3","5",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_5_4","5",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1992-11-03_GEN","TC1_5_5","5",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_1992-09-01_PRI-D","SA_7_000","7","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1992-09-01_PRI-D","SA_8_000","8","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1992-09-01_PRI-R","SA_6_000","6","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1992-09-01_PRI-R","SA_7_000","7","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1992-09-01_PRI-R","SA_15_000","15","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1992-09-01_PRI-R","SA_18_000","18","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1992-09-01_PRI-D","PD_13_000","13","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1992-09-01_PRI-R","PD_19_000","19","Public Defender","PD","000",2,"PE",NA,NA,1,1,0
"FL_1992-09-01_PRI","TC2_3_1","3","Circuit Judge","TC2","1",2,"NPE",NA,NA,1,1,0
"FL_1992-09-01_PRI","TC2_4_26","4","Circuit Judge","TC2","26",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_6_3","6","Circuit Judge","TC2","3",2,"NPE",NA,NA,1,1,0
"FL_1992-09-01_PRI","TC2_6_20","6","Circuit Judge","TC2","20",2,"NPE",NA,NA,1,1,0
"FL_1992-09-01_PRI","TC2_6_23","6","Circuit Judge","TC2","23",2,"NPE",NA,NA,1,1,0
"FL_1992-09-01_PRI","TC2_6_29","6","Circuit Judge","TC2","29",2,"NPE",NA,NA,1,1,0
"FL_1992-09-01_PRI","TC2_11_10","11","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_11_21","11","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_11_28","11","Circuit Judge","TC2","28",2,"NPE",NA,NA,1,1,0
"FL_1992-09-01_PRI","TC2_11_40","11","Circuit Judge","TC2","40",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_11_41","11","Circuit Judge","TC2","41",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_11_43","11","Circuit Judge","TC2","43",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_11_52","11","Circuit Judge","TC2","52",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_11_62","11","Circuit Judge","TC2","62",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_12_2","12","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_15_7","15","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_15_24","15","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_1992-09-01_PRI","TC2_20_12","20","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_1992-10-01_PRI-R","PD_19_000","19","Public Defender","PD","000",1,"PE",NA,NA,1,1,0
"FL_1994-11-08_GEN","AG_FL_000","FL","Attorney General","AG","000",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_5_17","5","Circuit Judge","TC2","17",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_6_10","6","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_6_12","6","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_9_28","9","Circuit Judge","TC2","28",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_11_59","11","Circuit Judge","TC2","59",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_11_60","11","Circuit Judge","TC2","60",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_12_16","12","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_13_12","13","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_15_25","15","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_18_12","18","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","TC2_18_20","18","Circuit Judge","TC2","20",1,"NPE",NA,NA,1,0,0
"FL_1994-11-08_GEN","SC_1_000","1",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","SC_2_000","2",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_1_2","1",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_1_3","1",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_1_4","1",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_1_5","1",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_1_1","1",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_2_3","2",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_2_4","2",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_2_2","2",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_2_1","2",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_3_3","3",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_3_1","3",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_3_2","3",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_4_5","4",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_4_3","4",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_4_4","4",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_4_2","4",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_4_1","4",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_5_1","5",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1994-11-08_GEN","TC1_5_2","5",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1994-09-08_PRI-D","SA_11_000","11","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_4_24","4","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_5_4","5","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_5_17","5","Circuit Judge","TC2","17",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_6_10","6","Circuit Judge","TC2","10",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_6_12","6","Circuit Judge","TC2","12",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_6_14","6","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_7_15","7","Circuit Judge","TC2","15",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_9_4","9","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_9_28","9","Circuit Judge","TC2","28",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_9_29","9","Circuit Judge","TC2","29",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_10_14","10","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_24","11","Circuit Judge","TC2","24",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_25","11","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_35","11","Circuit Judge","TC2","35",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_44","11","Circuit Judge","TC2","44",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_45","11","Circuit Judge","TC2","45",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_48","11","Circuit Judge","TC2","48",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_56","11","Circuit Judge","TC2","56",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_59","11","Circuit Judge","TC2","59",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_11_60","11","Circuit Judge","TC2","60",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_11_67","11","Circuit Judge","TC2","67",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_11_68","11","Circuit Judge","TC2","68",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_12_16","12","Circuit Judge","TC2","16",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_13_12","13","Circuit Judge","TC2","12",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_14_8","14","Circuit Judge","TC2","8",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_15_25","15","Circuit Judge","TC2","25",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_16_3","16","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_17_3","17","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_18_12","18","Circuit Judge","TC2","12",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_18_20","18","Circuit Judge","TC2","20",2,"NPE",NA,NA,1,1,0
"FL_1994-09-08_PRI","TC2_19_5","19","Circuit Judge","TC2","5",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_19_8","19","Circuit Judge","TC2","8",1,"NPE",NA,NA,1,0,0
"FL_1994-09-08_PRI","TC2_20_18","20","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","SA_4_000","4","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","SA_7_000","7","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","SA_13_000","13","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","SA_15_000","15","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","PD_7_000","7","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","PD_11_000","11","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","PD_13_000","13","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","PD_16_000","16","Public Defender","PD","000",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","TC2_5_3","5","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","TC2_6_1","6","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","TC2_6_6","6","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","TC2_12_17","12","Circuit Judge","TC2","17",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","TC2_13_27","13","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","TC2_15_21","15","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","TC2_16_1","16","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","TC2_19_13","19","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_1996-11-05_GEN","SC_1_000","1",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","SC_2_000","2",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","SC_3_000","3",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_1_3","1",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_1_4","1",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_1_1","1",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_1_2","1",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_2_1","2",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_2_2","2",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_2_7","2",NA,"TC1","7",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_2_8","2",NA,"TC1","8",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_2_3","2",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_2_4","2",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_2_5","2",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_2_6","2",NA,"TC1","6",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_3_3","3",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_3_4","3",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_3_1","3",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_3_2","3",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_4_3","4",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_4_4","4",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_4_1","4",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_4_2","4",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_5_3","5",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_5_1","5",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_1996-11-05_GEN","TC1_5_2","5",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_1996-09-03_PRI-D","SA_2_000","2","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1996-09-03_PRI-D","SA_14_000","14","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1996-09-03_PRI-R","SA_7_000","7","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1996-09-03_PRI-R","SA_13_000","13","State Attorney","SA","000",1,"PE",NA,NA,1,0,0
"FL_1996-09-03_PRI-D","PD_16_000","16","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1996-09-03_PRI-R","PD_6_000","6","Public Defender","PD","000",1,"PE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_2_6","2","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_4_2","4","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_4_10","4","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_5_3","5","Circuit Judge","TC2","3",2,"NPE",NA,NA,1,1,0
"FL_1996-09-03_PRI","TC2_5_9","5","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_5_11","5","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_6_1","6","Circuit Judge","TC2","1",2,"NPE",NA,NA,1,1,0
"FL_1996-09-03_PRI","TC2_6_6","6","Circuit Judge","TC2","6",2,"NPE",NA,NA,1,1,0
"FL_1996-09-03_PRI","TC2_6_16","6","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_6_17","6","Circuit Judge","TC2","17",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_7_7","7","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_7_14","7","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_8_10","8","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_9_18","9","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_9_21","9","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_9_25","9","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_10_2","10","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_10_12","10","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_11_16","11","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_11_19","11","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_11_23","11","Circuit Judge","TC2","23",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_11_44","11","Circuit Judge","TC2","44",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_11_64","11","Circuit Judge","TC2","64",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_12_17","12","Circuit Judge","TC2","17",2,"NPE",NA,NA,1,1,0
"FL_1996-09-03_PRI","TC2_13_10","13","Circuit Judge","TC2","10",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_13_11","13","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_13_13","13","Circuit Judge","TC2","13",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_13_27","13","Circuit Judge","TC2","27",2,"NPE",NA,NA,1,1,0
"FL_1996-09-03_PRI","TC2_13_33","13","Circuit Judge","TC2","33",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_14_4","14","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_15_21","15","Circuit Judge","TC2","21",2,"NPE",NA,NA,1,1,0
"FL_1996-09-03_PRI","TC2_15_23","15","Circuit Judge","TC2","23",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_15_31","15","Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_16_1","16","Circuit Judge","TC2","1",2,"NPE",NA,NA,1,1,0
"FL_1996-09-03_PRI","TC2_17_41","17","Circuit Judge","TC2","41",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_17_44","17","Circuit Judge","TC2","44",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_18_2","18","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_18_14","18","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_18_15","18","Circuit Judge","TC2","15",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_18_21","18","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_19_13","19","Circuit Judge","TC2","13",2,"NPE",NA,NA,1,1,0
"FL_1996-09-03_PRI","TC2_20_4","20","Circuit Judge","TC2","4",1,"NPE",NA,NA,1,0,0
"FL_1996-09-03_PRI","TC2_20_7","20","Circuit Judge","TC2","7",1,"NPE",NA,NA,1,0,0
